,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
1846,Sistema,Sistema,6892539.94,6612297.41,6430662.46,6293234.84,6241100.8,6193555.6,6049349.59,6376895.32,6761178.65,7092191.02,7331963.2,7527752.37,7575113.08,7476747.02,7237738.1,7187226.8,7201012.66,7532171.67,8525924.81,8673221.49,8454738.9,8030822.23,7421755.88,6856004.19,2018-10-21
1847,Sistema,Sistema,6503374.01,6275602.59,6138690.34,6169779.3,6443104.64,7022154.2,7222201.5,7660197.63,8172782.7,8492843.46,8838393.73,9094534.42,8911294.22,8937554.11,9046907.45,8979567.04,8841785.07,8956911.7,9563711.68,9562826.43,9245649.04,8741701.63,7941140.56,7274198.23,2018-10-22
1848,Sistema,Sistema,6788273.68,6541930.38,6401308.78,6361446.08,6613651.96,7111066.68,7339933.6,7810731.45,8303725.69,8590784.92,8887884.83,9143298.05,8996501.41,8990922.76,9146290.93,9151101.7,9035745.18,9114015.12,9675547.29,9607292.94,9427330.49,8806172.59,7962401.94,7291021.11,2018-10-23
1849,Sistema,Sistema,6814803.29,6584628.28,6432142.82,6365082.83,6643994.58,7245385.04,7485451.28,7850563.04,8340227.14,8582664.2,8938285.89,9194626.43,9012824.15,9089928.24,9126448.5,9169586.68,9091587.48,9105566.34,9674886.32,9600819.68,9355636.54,8746623.78,7976257.69,7358018.82,2018-10-24
1850,Sistema,Sistema,6948676.36,6702167.73,6621441.13,6616487.93,6868132.9,7377352.85,7533985.69,7942954.51,8423650.14,8727528.36,9086078.45,9315823.26,9149144.48,9164960.78,9351470.26,9358767.99,9241244.52,9354604.81,9911652.06,9813866.99,9504652.78,9006875.29,8236568.96,7589345.87,2018-10-25
1851,Sistema,Sistema,7078600.28,6831551.04,6634336.39,6608081.39,6898061.81,7422445.65,7619646.98,8047347.64,8483703.18,8783682.5,9083031.3,9321406.08,9149896.75,9196657.52,9378530.09,9364409.99,9203690.2,9248300.71,9985480.38,9838047.56,9558055.33,8949582.8,8278380.69,7704449.57,2018-10-26
1852,Sistema,Sistema,7230967.09,6953601.2,6791392.48,6712917.42,6821149.72,6970238.68,7093285.15,7628158.95,8188125.39,8535581.3,8877943.43,9060103.42,8933380.83,8746795.48,8592877.84,8431930.43,8287979.87,8540059.46,9459450.48,9421864.78,9145959.46,8621937.83,7965515.41,7395217.89,2018-10-27
1853,Sistema,Sistema,6944909.34,6655296.06,6494421.73,6377784.05,6367676.52,6231671.71,6165422.83,6515155.47,6907796.68,7237745.89,7491357.95,7744229.04,7790108.65,7687414.79,7557424.03,7463314.32,7375960.08,7693027.67,8746090.5,8806757.56,8654616.66,8266970.95,7708618.21,7147517.21,2018-10-28
1854,Sistema,Sistema,6769646,6546588.05,6435282.59,6383884.92,6652073.61,7193591.11,7360502.86,7836494.45,8359123.74,8708750.87,9013076.51,9293628.8,9098441.2,9121509.79,9301835.32,9237207.85,9108116.76,9161044.4,9808812.06,9748333.41,9588037.83,8999129.02,8151768.41,7476104.89,2018-10-29
1855,Sistema,Sistema,7022613.74,6775245.93,6637719.41,6624454.4,6896833.42,7460651.38,7607891.88,8013382.7,8463275.65,8799038.39,9179992.19,9365016.97,9122131.9,9231398.46,9391451.39,9353451.55,9240190.42,9320189.06,9963038.78,9826350.81,9529256.67,9066207.74,8266156.78,7543960.66,2018-10-30
1856,Sistema,Sistema,7045693.82,6804792.87,6653455.75,6590577.84,6925742.6,7446635.86,7609130.39,8006209.5,8534168.38,8839185.36,9202747,9443946.56,9268343.89,9352800.06,9517443.05,9435123.37,9181572.17,9145581.74,9580604.74,9393306.8,9245394.22,8876049.23,8247316.1,7647031.11,2018-10-31
1857,Sistema,Sistema,7152257.6,6866753.16,6722447.27,6704894.58,6957157.81,7436116.23,7583633.97,8013101.44,8450130.57,8829639.2,9182285.46,9439694.24,9243181.54,9274322.32,9370491.7,9349813.28,9278192.84,9415007.63,9923778.38,9811929.42,9648261.69,9102647.62,8308065.82,7589780.06,2018-11-01
1858,Sistema,Sistema,7064493.24,6797370.6,6635108.87,6601198.53,6820496.75,7386444.99,7506613.43,7988867.13,8439210.9,8700840.78,8967846.49,9144604.73,8946163.33,8930752.7,9077453.73,9060441.74,8964358,9140549.73,9744405.07,9639542.18,9303564.67,8763800.04,8028004.09,7438555.92,2018-11-02
1859,Sistema,Sistema,7011681.57,6733904.3,6521324.15,6432213.47,6560676.45,6696003.89,6869235.41,7485988.68,8019038.17,8333272.38,8691958.93,8849487.55,8744479.6,8564509.64,8381066.83,8219806.01,8144312.57,8426586.12,9280592.64,9214086.79,8895577.71,8387743.37,7756197.37,7206907.75,2018-11-03
1860,Sistema,Sistema,6768576.23,6500890.17,6323314.73,6227163,6185172.75,6111103.38,6021949.33,6350241.41,6728126.85,7073741.04,7341974.29,7524702.37,7561278.62,7506847.55,7338268.64,7211893.37,7139317.41,7387664.79,8288837.51,8318059.96,8144067.05,7800373.21,7327976.23,6888462.88,2018-11-04
1861,Sistema,Sistema,6485781.86,6235123.2,6077637.13,5990308,6006340.74,6013431.91,5945937.94,6293444.11,6727254.22,7133920.71,7497323.36,7734848.21,7768256.75,7656601.33,7495121.42,7404973.29,7342804.45,7640440.94,8600517.23,8718528.66,8485165.12,8029640,7391363.78,6871991.42,2018-11-05
1862,Sistema,Sistema,6469712.03,6269799.95,6158831.24,6150230.89,6397934.84,6976227.22,7201365.61,7662387.71,8217544.19,8580958.44,8943418.46,9183691.81,8985956.59,9039484.61,9210902.25,9230870.99,9114548.91,9151849.4,9772700.32,9812976.46,9494838.99,8881635.27,8079436.05,7380111.25,2018-11-06
1863,Sistema,Sistema,6913991.86,6686552.94,6539436.57,6503403.02,6780916.22,7333732.9,7509325.81,7923178.94,8385320.51,8674957.64,8939815.66,9218114.05,9047667.27,9091617.39,9320638.2,9348822.01,9216069.24,9190243.22,9979562.2,9913021.39,9600493.34,9038504.62,8242603.69,7553377.42,2018-11-07
1864,Sistema,Sistema,7089964.92,6855768.96,6724353.48,6701296.62,6931114.89,7468620.65,7661944.31,8081696.22,8598595.65,8903414.56,9246381.21,9408449.83,9253669.69,9337022.08,9481112.8,9411065.83,9235039.88,9347073.35,9905867.37,9952614.18,9659949.11,9080324.77,8299170.79,7651351.06,2018-11-08
1865,Sistema,Sistema,7157172.26,6932844.71,6762446.28,6708130.57,6955698.79,7468800.13,7639781.09,8038889.49,8505849.61,8790156.55,9043905.1,9314010.72,9164875.24,9175088.64,9307844.87,9261367.18,9069913.45,9191414.99,9632443.23,9570697.29,9331657.96,8866844.23,8207632.23,7590677.91,2018-11-09
1866,Sistema,Sistema,7139298.84,6895512.22,6746152.63,6666028.39,6763413.24,6900550.37,7050101.96,7616559.65,8193389.25,8561755.48,8851774.77,9009394.17,8909162.39,8735837.6,8590973.48,8413059.67,8285321.38,8608142.59,9316075.35,9235041.67,9091224.38,8590192.33,8004316.59,7426065.75,2018-11-10
1867,Sistema,Sistema,6956093.11,6699226.33,6510578.42,6408418.72,6379247.44,6292302.91,6189422.9,6496929.83,6888993.95,7228213.65,7462477.02,7710944.1,7782423.83,7747849.42,7592881.06,7478375.69,7328531.9,7664735.06,8511095.27,8496078.29,8297655.43,7953384.36,7558831.8,7076972.06,2018-11-11
1868,Sistema,Sistema,6678431.87,6398056.65,6286614.78,6227313.78,6242486.97,6159493.78,6100816.96,6524078.58,6998618.21,7421131.89,7787754.18,8071708.43,8111861.25,8026925.85,7830247.98,7717349.96,7600966.69,8013748.02,8905414.69,8963916.89,8750315.49,8416036.2,7820523.67,7238162.46,2018-11-12
1869,Sistema,Sistema,6852737.56,6627537.6,6485976.87,6426698.15,6717809.52,7216087.43,7451625.67,7935984.72,8485977.02,8822435.35,9164926.9,9383052.53,9218666.5,9273111.21,9422487.08,9331925.05,9197285.77,9435849.34,9848452.39,9743551,9444492.68,8913772.02,8148621.98,7469764.07,2018-11-13
1870,Sistema,Sistema,7026673.21,6777311.63,6673861.08,6630161.79,6867868.49,7384738.9,7559562.76,7981864.73,8443183.81,8679380.31,9017819.95,9257841.24,9057680.28,9154909.04,9361154.88,9303175.47,9179453.76,9242319.57,9773754.98,9757551.27,9510899.96,9066083.14,8249423.5,7534945.27,2018-11-14
1871,Sistema,Sistema,7076821.08,6768686.31,6681046.86,6651671.46,6876913.04,7372680.74,7581076.65,8059321.13,8597792.81,8922636.29,9264926.58,9454742.77,9236154.99,9345489.93,9576358.68,9452792.61,9299648.92,9369953.16,10017180.34,9935162.7,9658183.66,9110964.61,8326838.23,7612027.34,2018-11-15
1872,Sistema,Sistema,7116566.8,6839819.42,6682711.23,6706525.02,6975529.09,7444485.21,7682144.21,8163658.6,8722868.01,9032681.8,9341607.83,9589508.22,9419476.66,9456208.37,9602278.4,9576930.58,9433299.46,9469870.7,10017782,9901954.43,9593821.04,9081635.39,8522473.24,7859077.15,2018-11-16
1873,Sistema,Sistema,7323099.29,7033281.03,6829463.8,6756022.68,6871065.3,6982470.06,7097826.43,7658010.92,8209676.36,8604922.01,8949927.5,9231562.68,9122137.11,8894710.11,8731124.87,8613150.43,8446586.63,8726883.41,9433014.76,9419223,9168042.2,8749888.02,8138793.62,7573289,2018-11-17
1874,Sistema,Sistema,7110037.17,6811411.51,6580147.67,6395005.35,6363310.3,6312386.83,6183356.43,6496462.04,6952625.49,7385645.49,7679367.42,7908924.63,7911334.71,7829546.02,7726883.01,7635817.06,7530570.94,7930498.47,8752994.28,8807953.74,8643460.35,8236647.63,7694377.18,7164159.27,2018-11-18
1875,Sistema,Sistema,6838873.22,6628644.77,6492251.14,6481179.49,6702937.14,7167532.29,7437668.21,7869588.31,8422968.1,8753780.87,9108281.95,9407642.06,9168499.16,9236847.17,9386446.84,9388114.72,9275107.63,9337673.6,10018688.34,9968064.81,9719042.95,9138137.34,8333425.12,7615844.19,2018-11-19
1876,Sistema,Sistema,7044720.92,6870994.59,6664580.34,6598677.81,6816051.99,7346554.53,7605500.39,8067671.18,8597716.95,8954572.05,9287879.02,9517447.5,9378779.79,9375587.56,9500544.53,9471071.64,9315463.86,9341056.56,10067082.4,9957107.49,9653232.6,9065694.54,8346988.35,7639986.99,2018-11-20
1877,Sistema,Sistema,7071265.61,6812700.39,6678350.34,6572580.79,6834390.15,7379763.15,7647459.8,8070611.73,8623641.22,8910320.71,9224138.64,9437472.03,9239047.53,9248995.06,9402494.26,9357150.95,9232399.16,9352313.12,10040167.01,9947466.7,9645210.94,9074462.42,8247426.8,7602227.66,2018-11-21
1878,Sistema,Sistema,7176392.84,6909239.91,6752713.08,6596419.62,6880022.3,7341430.53,7630822.75,8118368.75,8635482.98,8941332.16,9240071.13,9478129.65,9317260.34,9360748.83,9546291.39,9493031.4,9378183.08,9426956.87,10064011.84,9947286,9676494.92,9116484.81,8392481.82,7679597.04,2018-11-22
1879,Sistema,Sistema,7086356.45,6766457.92,6596551.05,6596783.24,6805488.84,7185850.14,7487846.83,8044793.29,8560291.5,8877325.74,9195479.55,9406475.63,9238550.04,9324456.39,9472316.69,9446646.57,9233338.6,9296884.54,9947255.53,9833036.61,9535378.68,8997574.11,8334104.13,7673460.02,2018-11-23
1880,Sistema,Sistema,7200388.39,6867237.79,6701523.63,6629967.4,6732824.01,6862042.66,6996073.19,7612711.83,8167960.43,8504838.55,8866996.48,9059735.22,8897842.06,8677794.21,8544586.97,8455554.51,8360714.41,8595014.56,9420876.11,9368450.49,9099315.16,8612475.23,8002633.8,7467877.71,2018-11-24
1881,Sistema,Sistema,7012848.93,6711659.51,6557030.51,6406769.82,6365821.45,6277411.82,6015646.41,6289797.84,6734837.83,7089331.24,7346725.96,7525286.85,7575291.07,7570450.83,7479692,7377516.97,7285416.41,7737965.45,8711153.52,8740280.85,8682126.89,8306845.93,7740745.77,7233479.45,2018-11-25
1882,Sistema,Sistema,6884853.97,6632461.36,6450346.6,6401887.8,6608931.72,7008924.4,7316751.97,7917448.72,8484368.71,8843865.23,9154092.8,9379700.4,9296523.38,9291951.16,9438937.24,9317524.66,9164561.17,9266323.29,9931332.06,9853539.85,9566234.06,8966867.62,8247186.28,7559476.14,2018-11-26
1883,Sistema,Sistema,7052139.62,6823376.1,6621617.19,6604662.59,6798998.35,7178190,7422375.51,7940811.61,8462801.75,8778084.98,9080858.99,9251206.7,9087433.58,9090968.2,9205557.47,9154226.68,8997410.32,9118493.86,9785266.92,9665688.26,9353862.5,8799120.99,8054396.17,7345760.7,2018-11-27
1884,Sistema,Sistema,6850302.47,6659376.38,6501513.83,6470029.82,6689273.93,7057581.28,7343794.44,7986743.81,8461902.52,8717098.36,8994227.48,9301410.17,9176174.39,9161480.86,9305536.06,9246472.42,9058519.23,9063291.73,9826762.62,9771186.07,9432567.01,8841342.24,8097010.89,7431062.83,2018-11-28
1885,Sistema,Sistema,6986871.09,6657208.1,6499598.85,6487344.56,6674071.55,7105455.21,7401860.62,7959519.17,8499902.93,8805378.16,9110772.71,9286315.69,9148097.7,9163470.42,9264933.96,9239786.02,9129157.96,9222864.09,9886275.69,9784891.47,9486062,8964155.86,8225146.18,7538467.02,2018-11-29
1886,Sistema,Sistema,7033642.31,6819503.06,6652523.61,6579098.35,6798068.31,7144933.43,7383463.35,8003779.7,8521335.46,8752259.65,9120574.68,9378572.58,9183359.46,9216340.99,9281345.8,9262211.02,9100281.72,9128754.85,9796758.12,9656863.34,9387592.43,8864761.85,8206652.93,7630182.38,2018-11-30
1887,Sistema,Sistema,7135414.62,6875494.52,6696727.22,6602084.18,6681206.85,6805227.97,6884642.35,7403561.79,7892591.55,8285012.67,8590804.12,8763160.8,8651970.12,8489183.58,8387365.26,8270321.25,8134335.99,8326365.26,9245171.06,9193337.38,8912313.52,8481572.72,7929676.81,7370059.69,2018-12-01
1888,Sistema,Sistema,6915104.95,6616520.75,6397614.47,6254171.4,6242056.92,6162705.8,5965524.04,6264566.01,6669928.17,7022538.42,7305537.29,7491202.61,7554672.14,7508383.25,7386703.18,7301698.92,7191518.35,7460230.27,8519201.64,8636214.59,8512333.67,8202425.81,7711627.96,7174874.62,2018-12-02
1889,Sistema,Sistema,6768503.29,6530782.99,6350299.61,6286770.42,6481458.75,6834837.2,7145434.24,7752565.3,8365311.5,8726906.35,9066728.96,9312436.03,9186097.81,9198351.3,9325599.34,9274793.32,9109946.46,9156297.93,9880992.93,9833370.33,9556209.72,9052250.7,8300619.24,7605845.49,2018-12-03
1890,Sistema,Sistema,7088122.03,6799165.23,6629226.89,6581876.14,6759411.91,7096392.7,7350513.01,7938633.86,8504891.44,8767444.86,9055305.28,9240638.92,9171315.91,9186757.97,9374301.94,9335230.2,9130644.43,9099084.86,9884442.73,9818386.13,9539092.19,9002555.43,8242765.14,7567788.55,2018-12-04
1891,Sistema,Sistema,7054349.97,6792097.05,6611720.69,6549366.62,6732056.31,7063076.53,7283618.65,7888739.02,8431329.71,8754401.75,9013494.03,9232911.47,9083527.61,9104414.89,9275541.53,9262531.94,9043584.72,9084331.52,9786963.85,9747767.52,9443528.2,8902418.71,8141034.05,7483310.59,2018-12-05
1892,Sistema,Sistema,6932018.76,6742083.52,6562999.1,6493922.08,6639335.1,7020292.38,7241936.19,7827242.09,8348511.89,8679931.21,8998653.77,9239300.67,9112768.89,9037726.37,9267353.45,9225977.33,9063635.98,9088020.92,9807212.2,9744501.11,9457812.83,8945081.32,8182966.36,7523746.87,2018-12-06
1893,Sistema,Sistema,7089075.45,6794784.33,6627721.89,6565571.24,6753213.17,7122826.35,7334928.96,7893449.39,8456479.91,8778920.2,9076747.06,9287812.01,9197868.92,9159781.32,9234738.18,9196578.8,8932515.21,8826514.18,9571880.1,9325363.17,8888891.37,8395102.04,7887672.18,7405663.91,2018-12-07
1894,Sistema,Sistema,6982415.43,6686849.79,6511111.66,6432924.17,6427289.59,6308373.63,6245155.34,6703045.47,7168433.79,7521728.39,7858656.7,8067336.81,8139785,8043962.32,7942994.95,7828398.81,7661265.28,7835874.06,8813306.84,8816124.26,8609732.76,8209698.85,7751731.08,7316200.1,2018-12-08
1895,Sistema,Sistema,6862337.31,6584301.87,6391983.85,6258475,6206182.12,6175301.6,5993974.57,6304177.5,6765904.64,7136288.72,7437877.84,7621276.07,7725467.72,7677310.58,7653204.31,7594378.85,7499643.18,7607813.58,8638409.51,8779882.18,8592878.74,8271137.15,7777663.94,7248616.38,2018-12-09
1896,Sistema,Sistema,6815740.27,6549725.81,6408916.23,6383724.43,6543080.28,6857208.77,7096643.58,7715590.07,8359838.23,8730706.06,9123645.9,9370415.6,9240604.65,9278024.07,9437320.72,9423696.25,9248195.47,9164261.93,9982975.7,9984527.72,9708116.48,9140282.81,8386879.96,7675654.92,2018-12-10
1897,Sistema,Sistema,7225746.47,6898137.73,6735476.44,6714004.93,6870827.8,7191668.21,7403586.54,7980745.16,8588647.75,8899314.23,9222083.82,9482501.28,9308319.33,9319179.06,9504837.25,9467424.81,9268960.78,9217912.34,10005049.73,9963295.97,9694898.11,9177690.82,8412468.72,7708104.86,2018-12-11
1898,Sistema,Sistema,7205152.73,6903381.5,6768050.76,6642084.61,6860936.02,7211988.94,7456482.43,7983709.15,8518870.91,8816577.78,9128870.01,9370460.14,9245846.01,9296769.6,9413213.25,9388425.55,9253125.15,9162200.76,10005817.68,10022028.45,9752329.54,9214301.23,8481030.33,7808832.58,2018-12-12
1899,Sistema,Sistema,7270303.86,7001837.27,6815813.65,6745112.57,6903944.77,7219579.19,7420965.69,8021287.43,8575455.73,8920430.59,9270364.83,9495307.73,9371184.1,9339321.64,9453888.65,9434824.83,9265472.99,9241390.75,9987005,9906969.26,9619228.03,9127929.52,8387076.55,7753132.12,2018-12-13
1900,Sistema,Sistema,7167879.9,6985099.2,6714752.87,6727247.58,6801851.46,7230437.81,7330493.45,7995426.11,8584899.02,8887898.98,9173013.54,9412844.38,9286059.28,9284874.49,9377656.01,9296126.31,9108690.62,9017223.78,9813915.62,9700882.86,9480290.47,8970503.94,8194481.98,7564210.26,2018-12-14
1901,Sistema,Sistema,7114692.78,6835631.15,6598597.89,6508242.09,6602440.52,6743768.53,6772793.26,7393797.16,7945567.14,8319389.62,8602282.79,8795969.7,8723473.58,8580219.05,8438638.84,8309021.8,8154722.68,8210061.5,9193591.41,9243971.72,9009636.49,8636774.82,8070731.82,7484575.75,2018-12-15
1902,Sistema,Sistema,6907045.49,6606969.04,6381088.97,6237768.94,6196190,6136951.53,6058493.25,6346116.12,6773079.37,7141054.95,7429021.08,7602108.33,7674700.86,7643285.57,7519648.33,7458423.91,7406781.38,7550566.96,8434145.5,8484024.03,8419471.01,8196728.48,7738809.4,7264256.51,2018-12-16
1903,Sistema,Sistema,6848330.7,6564151.64,6393804.03,6328270.11,6488456.48,6790275.59,6994930.12,7644561.66,8272567.03,8681164.96,8973550.46,9255570.38,9153738.48,9120663.23,9234052.47,9205595.81,8955905.41,8798140.58,9701097,9625709.13,9390484.61,8875824.75,8153440.14,7467065.93,2018-12-17
1904,Sistema,Sistema,6996155.12,6723237.77,6545952.48,6476972.82,6648293.5,7017936.43,7117680.12,7685283.9,8355822.6,8807851.32,9130999.61,9366436.06,9260655.54,9277161.81,9428179.79,9348046.25,9108582.78,8978778.31,9781309.63,9725555.58,9494735.07,8954323.81,8280409.15,7570007.45,2018-12-18
1905,Sistema,Sistema,7054788.02,6748008.92,6591217.76,6486738.3,6645878.48,6940094.08,7124835.62,7747576.72,8336630.11,8639372.39,9064893.72,9321866.36,9248290.1,9232575.34,9377256.54,9339035.15,9114373.68,8946571.8,9749146.57,9715868.41,9472598.24,8938690.02,8220780.7,7555610.28,2018-12-19
1906,Sistema,Sistema,7039915.3,6764796.27,6673597.48,6571762.45,6705062.03,6977131.98,7102582.35,7709985.33,8268877.84,8596134.82,8868780.08,9131254.63,9010475.51,8968752.78,9116767.16,9153964.62,8949896.13,8840752.93,9617690.36,9541167.85,9318177.47,8912026.81,8232118.14,7588691.43,2018-12-20
1907,Sistema,Sistema,7077736.44,6784542.07,6577458.2,6524002.72,6653176.63,6910706.97,7130801.22,7757081.34,8366712.15,8673711.58,8982931.51,9194831.04,9026630.21,8958373.95,9063127.76,8991162.57,8784854.21,8729300.3,9514705.36,9478003.08,9220525.85,8703089.94,8105048.84,7502757.7,2018-12-21
1908,Sistema,Sistema,7035047.19,6742742.54,6562322.31,6479991.17,6554009.69,6649372.65,6647583.4,7198008.92,7786106.09,8102703.83,8368273.66,8500272.41,8396922.3,8272962.3,8136542.74,8048491.82,7918861.01,7940975.38,8797634.3,8895742.73,8642023.47,8352846.13,7902961.03,7321719.12,2018-12-22
1909,Sistema,Sistema,6815107.62,6464768.25,6210466.37,6076105.4,6052610.79,6032168.15,5851701.65,6137919.16,6545290.77,6941304.72,7209069.48,7367495.82,7420865.15,7412252.7,7312693.32,7225216.32,7103986.34,7201080.6,8232429.23,8385384.69,8271325.74,8032669.28,7618657.77,7058909.39,2018-12-23
1910,Sistema,Sistema,6615112.93,6278053.98,6082249.73,5948596.54,6039847.02,6178941.38,6213502.89,6649976.07,7174711.79,7570819.06,7790074.16,7898132.2,7822611.23,7625919.52,7475365.82,7361663.66,7210414,7262581.85,8383452.4,8406540.52,7967451,7431220.92,6999912.53,6659100.96,2018-12-24
1911,Sistema,Sistema,6496397.64,6311031.9,6095763.8,5944415.83,5807523.45,5684353.53,5282511.12,5416591.91,5683521.9,5992419.7,6303757.48,6505487.64,6556219.2,6518227.63,6476054.45,6383598.84,6338131.59,6458308.46,7386455.62,7645308.56,7503643.97,7226015.35,6878399.17,6559153.04,2018-12-25
1912,Sistema,Sistema,6094820.31,5862107.36,5787482.64,5683905.99,5749892.67,6040572.39,6261893.64,6839639.15,7495428.84,7922882.17,8265278.67,8578189.89,8533290.09,8525311,8624043.56,8590406.25,8476473.05,8330771.14,9240545.51,9356975.22,9082130.43,8627171.15,7826534.91,7179485.3,2018-12-26
1913,Sistema,Sistema,6708831,6399024.92,6214829.13,6155084.98,6267440.36,6539081.89,6650591.86,7123133.94,7738473.05,8113965.66,8435995.69,8842872.14,8761084.26,8697982.56,8873979.25,8832981.36,8662755.35,8541743.15,9380104.43,9458584.71,9180369,8706253.71,8028466.82,7418628.55,2018-12-27
1914,Sistema,Sistema,6898204.99,6632246.58,6400148.83,6330635.35,6432976.07,6662866.17,6776464.11,7283243.12,7852273.09,8215940.28,8545314.33,8780864.53,8671959.74,8648903.16,8764522.49,8720551.32,8565272.35,8434789.72,9284642.75,9377177.7,9112117.92,8684056.4,8052249.48,7458761.1,2018-12-28
1915,Sistema,Sistema,6844141.95,6544468.9,6308740.67,6232956.95,6287298.37,6416897.76,6357613.64,6745163.44,7267840.23,7644728.88,7982869.31,8180351.85,8146147.56,8066494.83,7936637,7842410.43,7665550.18,7679524.06,8655276.14,8833691.05,8626702.34,8161119.95,7699133.05,7157646.66,2018-12-29
1916,Sistema,Sistema,6687857.35,6371617.73,6179603.28,6013056.17,5995688.92,6008735.05,5824289.87,6030479.92,6373472.05,6707525.13,6990135.41,7213108.86,7189606.76,7172590.37,7136061.62,7064306.82,6981624.29,7010759.24,7989457.77,8214338.93,8051755.68,7764215.82,7334313.99,6855918.59,2018-12-30
1917,Sistema,Sistema,6428859.71,6142684.42,5925859.61,5835252.19,5839091.75,5955448.9,5871938.69,6192285.76,6684683.1,7014285.47,7239856.64,7348881.14,7330584.79,7261015.89,7165573.83,7089672.41,6972166.99,7030937.77,8061441.43,8220995.77,7842133.43,7319601.3,6913804.35,6548775.37,2018-12-31
1918,Sistema,Sistema,6235333.96,6059405.81,5870845.72,5699176.25,5665101.75,5434810.39,4970665.48,5129561.5,5362085.93,5512746.38,5745732.55,5934289.9,6030383.65,6039480.77,5970030.62,5917377.57,5848176.51,5921028.09,6928221.06,7291895.55,7171193.56,6905081.96,6555007.33,6169805.1,2019-01-01
1919,Sistema,Sistema,5925533.34,5773632.12,5641394.85,5582147.76,5639618.09,5800234.26,5880512.3,6420810.08,7060730.31,7461405.71,7840076.27,8126707.53,8145619.3,8152404.57,8204111.83,8202768.81,8051990.27,7869161.63,8660802.76,8865703.13,8660655.04,8267621.53,7677771.07,7075342.06,2019-01-02
1920,Sistema,Sistema,6595188.08,6334277.05,6145048.46,6103792.02,6200395.7,6408399.6,6460478.31,6953993.22,7541136.42,7914042.98,8260464.71,8548429.78,8526709.54,8560190.65,8653907.24,8638817.73,8394322.05,8251759.73,9048144.5,9213768.66,8973344.31,8550449.87,7910610.93,7311246.86,2019-01-03
1921,Sistema,Sistema,6812299.77,6526706.67,6359974.45,6266674.87,6348121.5,6569384.77,6621183.81,7110967.52,7706762.4,8102375.46,8473655.72,8754522.27,8712552.67,8741167.25,8849031.08,8818018.65,8639005.05,8392419.31,9156263.12,9359527.35,9087809.51,8647913.18,8086770.79,7487978.27,2019-01-04
1922,Sistema,Sistema,6913570.71,6612233.68,6420919.28,6309445.39,6331671.08,6415575.39,6357552.88,6760259.87,7324722.74,7728319.58,8096617.42,8318878.41,8306225.66,8180744.39,8025907.45,7959281.45,7819603.56,7789232.61,8803808.3,9032714.28,8801925.98,8256034.7,7720309.17,7208935.96,2019-01-05
1923,Sistema,Sistema,6774082.12,6475922.1,6286550.96,6179116.31,6138647.33,6127880.1,5884496.47,6068533.89,6370954.79,6632579.57,6901334.51,7120303.3,7199240.03,7126885.06,7031722.61,6924236.11,6827771.9,6916609.27,7903190.76,8144999.84,7967963.23,7645792.06,7230601.18,6830708.76,2019-01-06
1924,Sistema,Sistema,6430448.18,6171918.45,5987545.99,5918371.66,5897961.57,5944994.57,5794697.73,5979009.2,6379817.03,6716763.68,7014810.34,7275400.04,7407132.87,7374913.6,7276634.45,7181365.04,7087510.25,7159420.41,8219364.19,8514141.03,8318633.57,7834358.66,7324945.12,6859511.61,2019-01-07
1925,Sistema,Sistema,6462300.9,6232447.92,6112260.5,6117401.76,6190348.21,6470458.77,6639568.95,7156395.46,7754688.47,8139436.35,8505855.89,8802284.11,8706728.67,8740712.26,8776258.9,8734482.04,8532255.23,8394421.68,9203403.53,9297672.54,9038378.24,8424541.43,7718682.44,7119838.34,2019-01-08
1926,Sistema,Sistema,6620380.52,6370910.73,6301561.09,6258056.78,6395773.45,6685673.46,6769961.16,7189999.99,7705983.09,7991075.8,8307509.23,8531657.08,8472812.66,8442426.67,8523334.67,8478002.01,8318976.74,8218867.95,8957367.72,9098808.75,8815844.01,8291434.63,7633732.59,7005588.87,2019-01-09
1927,Sistema,Sistema,6570576.93,6341492.94,6173359.48,6103791.18,6235064.37,6545061.24,6745360.18,7166060.58,7727001.44,8084312.35,8394840.54,8562337.64,8501603.31,8502252.41,8571610.31,8547955.58,8412849.04,8212494.07,8933408.41,9082208.4,8825927.23,8309304.27,7650634.33,7051355.91,2019-01-10
1928,Sistema,Sistema,6686709.61,6426536.98,6254608,6230285.46,6371081.52,6698052.94,6875840.6,7396348.96,7963572.79,8276326.72,8613180.96,8849533.28,8785361.82,8698954.29,8830685.48,8808668.09,8647677.41,8428564.04,9100498.11,9301892.29,9006309.61,8491033.16,7857510.13,7284691.16,2019-01-11
1929,Sistema,Sistema,6725356.22,6461022.97,6308039.53,6218132.79,6310090.34,6483801.15,6561402.06,6973599.08,7498988.23,7885115.72,8202154.43,8409437.83,8409355.89,8234214.34,8083643,7939599.85,7752942.21,7734368.23,8701652.73,8944455.19,8684313.5,8076721.55,7489357,7056239.88,2019-01-12
