,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
120,Sistema,Sistema,143.54,143.54,143.54,143.54,143.54,151.88,153.54,173.54,193.54,198.54,199.54,199.54,199.54,199.54,199.54,199.54,199.54,193.54,199.54,199.54,199.54,198.54,173.54,151.88,2014-01-29
121,Sistema,Sistema,172.54,158.94,158.94,158.94,158.94,172.54,172.54,176.04,176.04,176.04,185.51,185.51,176.04,185.51,185.51,185.51,185.51,176.04,179.54,189.54,176.04,176.04,172.54,172.54,2014-01-30
122,Sistema,Sistema,181,181,181,181,181,181.1,181.1,181.1,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,184.7,196.7,196.7,196.7,196.7,181.1,181.1,2014-01-31
123,Sistema,Sistema,177.94,177.94,177.94,177.94,177.94,177.94,177.94,179.24,179.44,179.44,181.04,181.04,181.04,181.04,181.04,179.44,179.44,179.44,181.04,181.04,181.04,181.04,179.44,179.24,2014-02-01
124,Sistema,Sistema,192.96,192.96,191.86,191.86,182.86,191.86,182.86,182.86,192.96,192.96,192.96,192.96,192.96,194.06,192.96,192.96,192.96,192.96,194.06,194.06,194.06,194.06,194.06,192.96,2014-02-02
125,Sistema,Sistema,184.24,184.24,184.24,184.24,184.24,189.14,189.14,189.14,189.14,189.14,198.04,198.34,198.04,198.04,198.34,198.34,198.04,198.04,198.34,198.34,198.34,198.04,189.14,184.24,2014-02-03
126,Sistema,Sistema,177.51,176.51,176.51,176.51,176.51,177.51,177.51,177.51,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,207.21,177.51,177.51,2014-02-04
127,Sistema,Sistema,173.94,173.94,173.94,173.94,173.94,193.49,193.49,193.49,194.04,198.04,244.04,244.04,244.04,244.04,244.04,244.04,244.04,209.04,246.84,246.84,246.84,209.04,193.49,173.94,2014-02-05
128,Sistema,Sistema,184.72,184.72,184.72,184.72,184.72,204.82,204.82,209.82,216.62,216.62,216.62,216.62,216.62,216.62,216.62,216.62,216.62,216.62,232.14,232.14,232.14,216.62,209.82,184.72,2014-02-06
129,Sistema,Sistema,189.26,187.93,187.93,187.93,189.26,189.26,208.93,204.83,204.83,204.83,210.93,210.93,210.93,210.93,210.93,210.93,210.93,210.93,210.93,210.93,210.93,210.93,204.83,189.26,2014-02-07
130,Sistema,Sistema,205.62,187.62,187.62,187.62,187.62,187.62,196.54,205.62,205.62,205.62,205.95,205.95,205.95,205.95,205.95,205.95,205.62,205.62,205.95,209.62,205.95,205.95,205.62,205.62,2014-02-08
131,Sistema,Sistema,187.97,187.97,187.97,187.97,187.97,187.97,187.97,187.97,187.97,189.97,191.47,191.47,191.47,191.47,191.47,191.47,191.47,191.47,191.47,202.29,202.29,191.47,191.47,189.97,2014-02-09
132,Sistema,Sistema,183.72,183.72,185.82,173.24,183.72,185.82,185.82,185.82,187.72,190.05,190.05,190.05,190.05,190.05,190.05,190.05,190.05,190.05,208.72,233.72,208.72,190.05,185.82,185.82,2014-02-10
133,Sistema,Sistema,173.35,173.35,170.08,158.79,173.35,190.48,190.48,190.48,190.48,208.08,225.08,253.08,225.08,253.08,253.08,253.08,253.08,225.08,253.08,253.08,253.08,225.08,190.48,175.69,2014-02-11
134,Sistema,Sistema,176.25,171.88,171.88,171.88,176.25,176.25,178.93,185.03,193.83,193.83,193.83,193.83,193.83,193.83,193.83,193.83,193.83,193.83,203.93,228.93,213.93,193.83,178.93,176.25,2014-02-12
135,Sistema,Sistema,169.37,168.39,168.39,168.39,168.39,174.54,174.54,192.44,194.44,194.44,194.44,194.44,194.44,194.44,194.44,194.44,194.44,194.44,198.64,198.64,194.44,194.44,174.54,174.54,2014-02-13
136,Sistema,Sistema,176.22,176.22,176.22,176.22,176.22,176.22,187.97,187.97,187.97,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,194.07,187.97,176.22,2014-02-14
137,Sistema,Sistema,198.01,169.05,169.05,169.05,169.05,189.01,198.01,201.01,201.01,219.01,219.01,219.01,219.01,219.01,219.01,201.01,201.01,201.01,219.01,220.01,219.01,219.01,201.01,198.01,2014-02-15
138,Sistema,Sistema,186.87,186.87,186.87,186.87,186.87,186.87,170.29,186.87,186.87,186.87,217.77,217.77,217.77,217.77,217.77,190.77,189.77,190.77,217.77,217.77,217.77,217.77,217.77,186.87,2014-02-16
139,Sistema,Sistema,162.52,162.52,162.52,162.52,162.52,169.08,188.16,188.16,205.56,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,209.06,188.16,188.16,2014-02-17
140,Sistema,Sistema,175.03,175.03,165.48,165.48,175.03,175.03,175.03,177.51,190.73,190.73,190.73,190.73,190.73,190.73,215.53,215.53,200.53,190.73,215.53,225.53,220.53,190.73,177.51,175.03,2014-02-18
141,Sistema,Sistema,175.75,175.75,168.75,168.75,168.75,175.75,175.75,175.75,175.75,192.75,192.75,192.75,192.75,192.75,192.75,192.75,192.75,192.75,193.75,207.75,193.75,192.75,175.75,175.75,2014-02-19
142,Sistema,Sistema,165.47,168.51,168.51,168.51,168.51,191.51,191.51,192.51,194.41,194.41,194.41,204.51,194.41,194.41,194.41,204.51,194.41,194.41,194.41,224.51,204.51,194.41,194.41,191.51,2014-02-20
143,Sistema,Sistema,155.38,155.38,155.38,155.38,155.38,172.38,172.38,172.38,172.38,172.38,172.38,174.38,172.38,172.38,174.38,174.38,172.38,174.38,194.38,203.38,194.38,174.38,172.38,165.33,2014-02-21
144,Sistema,Sistema,165.5,143.04,143.04,143.04,143.04,165.5,165.5,178.84,178.84,202.54,202.54,202.54,202.54,202.54,202.54,202.54,178.84,178.84,202.54,202.54,202.54,202.54,178.84,191.04,2014-02-22
145,Sistema,Sistema,169.15,169.15,168.12,168.12,168.12,168.12,165.65,165.65,168.12,168.12,169.15,169.15,169.15,169.15,169.15,169.15,168.12,169.15,169.15,170.65,170.65,170.65,169.15,169.15,2014-02-23
146,Sistema,Sistema,157.1,157.1,157.1,157.1,157.1,162.1,162.1,157.1,162.1,162.1,162.1,162.1,162.1,162.1,163.13,163.13,162.1,162.1,182.2,242.2,182.2,163.13,162.1,162.1,2014-02-24
147,Sistema,Sistema,160.78,160.78,160.01,160.78,160.78,160.78,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,170.73,171.71,171.71,170.73,170.73,160.78,2014-02-25
148,Sistema,Sistema,148.86,148.86,148.86,146.69,148.86,161.81,161.81,161.81,161.81,178.86,199.86,178.86,178.86,178.86,192.92,192.92,192.92,178.86,199.86,256.86,192.92,226.86,161.81,161.81,2014-02-26
149,Sistema,Sistema,151.68,151.68,142.29,145.29,145.29,161.49,161.49,165.39,165.39,165.39,182.29,182.29,182.29,165.39,182.29,182.29,182.29,165.39,182.29,192.79,182.29,165.39,165.39,157.11,2014-02-27
150,Sistema,Sistema,151.66,151.66,151.66,151.66,153.12,153.12,153.12,157.12,157.12,157.12,157.12,162.92,157.12,157.12,162.92,162.92,162.92,157.12,162.92,162.92,157.12,157.12,157.04,153.12,2014-02-28
151,Sistema,Sistema,141.28,140.28,132.08,132.08,132.08,141.28,142.28,145.46,154.28,154.28,154.28,155.28,155.28,154.28,154.28,151.38,151.38,151.38,155.28,182.28,155.28,154.28,151.38,142.28,2014-03-01
152,Sistema,Sistema,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,141.94,151.94,151.94,151.94,151.94,151.94,147.12,147.12,137.44,141.94,151.94,153.03,153.03,151.94,151.94,137.44,2014-03-02
153,Sistema,Sistema,134.94,131.24,131.24,131.24,134.94,134.94,134.94,150.44,150.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,134.94,134.94,2014-03-03
154,Sistema,Sistema,132.93,132.93,132.93,132.93,132.93,132.93,132.93,150.26,156.83,156.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,150.26,145.01,2014-03-04
155,Sistema,Sistema,125.29,125.29,125.29,125.29,125.29,132.94,150.26,150.26,150.26,150.26,176.09,176.09,151.34,176.09,176.09,176.09,176.09,176.09,226.84,226.84,176.09,176.09,150.26,132.94,2014-03-05
156,Sistema,Sistema,132.33,120.94,120.94,120.94,132.33,149.66,149.66,149.66,150.73,153.13,153.13,153.13,153.13,153.13,153.13,153.13,153.13,153.13,226.23,226.23,226.23,153.13,149.66,132.33,2014-03-06
157,Sistema,Sistema,125.19,125.19,113.19,125.19,125.19,149.71,149.71,150.69,150.69,150.69,150.69,171.19,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,149.71,143.49,2014-03-07
158,Sistema,Sistema,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.42,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,149.42,144.17,144.17,144.17,140.02,2014-03-08
159,Sistema,Sistema,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,140.31,131.31,131.31,131.31,131.31,131.31,148.31,148.31,148.31,148.31,140.31,131.31,2014-03-09
160,Sistema,Sistema,124.36,124.36,124.36,124.36,124.36,127.56,127.56,127.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,146.65,221.56,135.56,135.56,127.56,127.56,2014-03-10
161,Sistema,Sistema,120.64,120.64,120.64,120.64,121.24,121.24,121.24,121.24,135.24,222.24,222.24,194.04,135.24,146.61,194.04,194.04,194.04,121.24,222.24,252.24,249.24,194.04,121.24,121.24,2014-03-11
162,Sistema,Sistema,95.16,95.16,95.16,95.16,95.16,128.16,135.36,128.16,182.36,182.36,182.36,174.25,174.25,135.36,174.25,174.25,174.25,135.36,222.36,262.36,182.36,174.25,135.36,128.16,2014-03-12
163,Sistema,Sistema,123.02,123.02,123.02,123.02,123.02,132.67,132.67,132.67,132.67,132.67,171.67,171.67,155.63,155.63,171.67,156.02,156.02,132.67,172.67,174.57,172.67,132.67,132.67,132.67,2014-03-13
164,Sistema,Sistema,122.27,104.26,104.26,104.26,113.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,154.72,160.76,154.72,151.76,151.76,122.27,2014-03-14
165,Sistema,Sistema,150.28,150.28,150.28,129.28,129.28,150.28,150.28,150.28,150.28,150.28,152.18,150.28,150.28,150.28,150.28,150.28,150.28,150.28,152.18,152.18,152.18,152.18,150.28,150.28,2014-03-15
166,Sistema,Sistema,136.34,115.85,115.85,115.85,115.85,115.85,115.85,107.34,115.85,115.85,136.34,136.34,136.34,136.34,136.34,115.85,115.85,115.85,136.34,166.44,166.44,136.34,136.34,136.34,2014-03-16
167,Sistema,Sistema,132.29,132.29,123.49,123.49,132.29,135.29,135.29,135.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,193.96,193.96,193.96,148.29,148.29,135.29,2014-03-17
168,Sistema,Sistema,125.62,106.67,106.67,106.67,107.67,125.62,125.62,125.62,147.67,147.67,147.67,155.57,147.67,147.67,148.15,147.67,147.67,125.62,180.9,180.9,180.9,147.67,125.62,125.62,2014-03-18
169,Sistema,Sistema,116.58,130.08,98.58,98.58,108.58,130.08,130.08,130.08,130.08,130.08,150.86,181.81,130.08,130.08,181.81,181.81,181.81,130.08,181.81,181.81,151.64,145.58,130.08,130.08,2014-03-19
170,Sistema,Sistema,94.01,93.8,93.8,93.8,93.8,117.8,117.8,117.8,117.8,117.8,148.68,179.03,148.68,179.03,179.03,179.03,179.03,117.8,179.03,179.03,179.03,117.8,117.8,105.8,2014-03-20
171,Sistema,Sistema,88.36,88.36,95.72,95.76,95.86,95.86,95.86,114.36,277.36,114.36,277.36,189.98,177.59,177.59,177.59,177.59,177.59,177.59,277.36,277.36,189.98,177.59,114.36,95.86,2014-03-21
172,Sistema,Sistema,115.53,115.53,115.53,115.53,115.53,115.53,115.53,149.91,176.94,176.94,192.38,192.38,176.94,176.94,176.94,176.94,176.94,149.91,295.03,323.03,295.03,176.94,116.03,149.91,2014-03-22
173,Sistema,Sistema,175.49,175.49,167.09,149.97,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,178.62,178.62,295.09,175.49,175.49,2014-03-23
174,Sistema,Sistema,147.44,147.44,147.44,147.44,147.44,159.31,147.44,159.31,182.14,182.14,182.14,182.14,182.14,182.14,182.14,159.31,159.31,159.31,182.14,182.14,182.14,182.14,147.44,147.44,2014-03-24
175,Sistema,Sistema,141.66,141.66,141.66,141.66,141.66,146.96,146.96,146.96,146.96,146.96,146.96,146.96,146.96,146.96,158.55,158.55,158.55,146.96,289.66,289.66,289.66,146.96,146.96,146.96,2014-03-25
176,Sistema,Sistema,145.8,130.92,130.92,130.92,143.15,155.32,155.32,155.32,156.74,156.74,171.02,200.92,156.74,156.74,200.92,171.02,156.74,156.74,318.92,320.92,318.92,156.74,155.32,155.32,2014-03-26
177,Sistema,Sistema,142.02,142.02,144.65,144.65,142.02,144.65,147.3,142.02,152.42,172.31,172.31,172.52,152.42,158.24,158.24,158.24,152.42,147.3,172.31,183.52,172.52,158.24,152.42,142.02,2014-03-27
178,Sistema,Sistema,131.15,131.15,131.15,131.15,131.15,150.05,152.05,152.05,157.86,172.7,172.7,172.7,172.7,172.7,172.7,172.7,172.7,152.05,172.7,172.7,172.7,172.7,152.05,131.15,2014-03-28
179,Sistema,Sistema,130.83,122.93,122.93,122.93,122.93,122.93,130.83,130.83,130.83,151.03,151.03,151.03,151.03,151.03,130.83,130.83,130.83,130.83,165.93,165.93,165.93,151.03,130.83,130.83,2014-03-29
180,Sistema,Sistema,128.61,88.5,88.5,88.5,88.5,88.5,44.62,93.61,143.51,143.51,143.51,143.51,150.49,143.51,143.51,143.51,143.51,143.51,258.61,263.61,263.61,143.51,143.51,128.61,2014-03-30
181,Sistema,Sistema,126.35,108.85,108.85,108.85,115.85,126.35,126.35,126.35,136.65,136.65,163.85,145.73,136.65,136.65,145.73,163.85,155.18,136.65,203.85,258.85,163.85,136.65,136.65,126.35,2014-03-31
182,Sistema,Sistema,123.19,123.19,123.19,123.19,123.19,128.29,128.29,132.29,135.29,166.88,166.88,166.88,166.88,166.88,166.88,166.88,166.88,135.29,166.88,259.29,166.88,166.88,128.29,123.19,2014-04-01
183,Sistema,Sistema,153.76,153.76,153.76,153.76,153.76,153.76,161.05,175.76,179.76,179.76,200.76,200.76,200.76,200.76,200.76,200.76,200.76,196.88,200.76,260.76,200.76,179.76,161.05,179.76,2014-04-02
184,Sistema,Sistema,157.9,152.46,152.46,152.46,152.46,182.56,194.56,157.9,194.56,222.56,322.56,322.56,222.56,222.56,322.56,322.56,222.56,157.9,302.56,322.56,222.56,197.56,157.9,152.46,2014-04-03
185,Sistema,Sistema,245.56,160.9,160.9,160.9,205.56,306.56,306.56,290.56,306.56,306.56,306.56,306.56,306.56,306.56,306.56,306.56,306.56,306.56,355.56,355.56,355.56,306.56,290.56,290.56,2014-04-04
186,Sistema,Sistema,203.02,203.02,203.02,203.02,203.02,203.02,203.02,223.02,258.02,258.02,263.53,283.02,263.53,258.02,258.02,258.02,203.02,203.02,303.02,303.02,288.02,288.02,258.02,203.02,2014-04-05
187,Sistema,Sistema,212.66,212.66,212.66,208.51,182.66,182.66,182.66,182.66,182.66,182.66,212.66,212.66,212.66,208.51,182.66,182.66,208.51,182.66,282.66,313.66,313.66,282.66,272.66,212.66,2014-04-06
188,Sistema,Sistema,309.93,309.93,282.83,282.83,309.93,309.93,309.93,309.93,309.93,310.83,310.83,310.83,310.83,310.83,310.83,391.83,310.83,310.83,353.83,391.83,353.83,310.83,310.83,309.93,2014-04-07
189,Sistema,Sistema,315.89,310.79,300.79,300.79,310.79,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,315.89,352.79,352.79,352.79,315.89,315.89,310.79,2014-04-08
190,Sistema,Sistema,312.22,312.22,295.32,295.32,312.22,312.22,312.22,312.22,312.22,312.22,342.32,353.32,342.32,342.32,353.32,352.82,352.82,342.32,382.32,382.32,382.32,354.32,342.32,312.22,2014-04-09
191,Sistema,Sistema,304.25,298.25,298.25,298.25,298.25,339.25,339.25,349.25,404.25,404.25,404.25,404.25,404.25,404.25,404.25,404.25,404.25,349.25,404.25,404.25,404.25,349.25,339.25,304.25,2014-04-10
192,Sistema,Sistema,303.61,303.61,303.61,303.61,303.61,303.61,303.61,348.11,348.11,348.11,348.11,353.61,348.11,348.11,353.61,353.61,348.11,348.11,353.61,353.61,348.11,348.11,348.11,303.61,2014-04-11
193,Sistema,Sistema,314.54,314.54,314.54,314.54,314.54,314.54,314.54,314.54,327.04,327.04,327.04,346.54,327.04,327.04,327.04,327.04,327.04,327.04,327.04,327.04,327.04,327.04,327.04,314.54,2014-04-12
194,Sistema,Sistema,335.93,335.93,323.93,323.93,323.93,323.93,323.93,323.93,335.93,335.93,338.93,338.93,338.93,338.93,335.93,335.93,335.93,335.93,338.93,353.63,353.63,353.63,335.93,335.93,2014-04-13
195,Sistema,Sistema,338.19,338.19,328.29,328.29,338.19,342.29,342.29,359.89,359.89,359.89,383.29,388.29,383.29,359.89,363.29,359.89,359.89,359.89,359.89,383.29,359.89,359.89,353.29,328.29,2014-04-14
196,Sistema,Sistema,377.79,377.79,377.79,389.69,377.79,377.79,377.79,389.69,397.69,397.69,417.69,422.69,422.69,422.69,422.69,422.69,417.69,415.69,417.69,422.69,415.69,397.69,389.69,377.79,2014-04-15
197,Sistema,Sistema,416.15,416.15,421.65,414.15,414.15,421.65,422.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,429.15,421.65,2014-04-16
198,Sistema,Sistema,462.81,462.81,462.81,424.81,447.81,447.81,447.81,462.81,462.81,462.81,462.81,462.81,462.81,462.81,462.81,462.81,447.81,462.81,466.81,467.81,466.81,466.81,462.81,462.81,2014-04-17
199,Sistema,Sistema,451.61,451.61,451.61,451.61,451.61,422.61,416.61,465.51,451.61,451.61,451.61,451.61,451.61,451.61,451.61,451.61,451.61,451.61,451.61,465.51,465.51,451.61,451.61,451.61,2014-04-18
200,Sistema,Sistema,411.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,428.79,430.79,455.79,430.79,430.79,428.79,430.79,411.79,430.79,465.79,465.79,465.79,430.79,411.79,411.79,2014-04-19
201,Sistema,Sistema,411.79,411.79,411.79,411.79,411.79,411.79,460.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,411.79,467.79,467.79,468.79,468.79,467.79,467.79,460.79,2014-04-20
202,Sistema,Sistema,461.63,461.63,461.63,461.63,461.63,461.63,461.63,468.13,469.13,469.13,470.13,471.13,470.13,469.13,470.13,470.13,470.13,470.13,471.13,471.13,470.13,469.13,468.13,461.63,2014-04-21
203,Sistema,Sistema,464.74,464.74,464.74,464.74,464.74,470.29,470.29,470.29,470.29,470.29,470.29,471.79,470.29,470.29,470.29,470.29,470.29,470.29,471.79,471.79,471.79,470.29,467.79,464.74,2014-04-22
204,Sistema,Sistema,213.83,450.83,381.66,381.66,450.83,473.33,473.33,473.33,475.03,475.03,475.83,475.83,475.83,475.83,475.83,475.83,475.83,475.83,475.83,475.83,475.83,475.83,473.33,467.83,2014-04-23
205,Sistema,Sistema,451.13,464.83,451.13,451.13,464.83,464.83,464.83,464.83,478.13,478.13,478.13,478.13,478.13,478.13,478.13,478.13,478.13,478.13,479.03,479.23,478.93,478.93,475.13,464.83,2014-04-24
206,Sistema,Sistema,478.59,478.59,478.59,478.59,478.59,478.59,478.59,478.59,479.04,479.04,479.04,479.04,479.04,479.04,479.04,479.04,479.04,479.04,479.09,479.09,479.09,479.04,479.04,478.59,2014-04-25
207,Sistema,Sistema,461.43,461.43,461.43,461.43,461.43,461.43,479.39,479.39,479.39,479.39,479.43,479.43,479.43,479.43,479.39,479.39,479.39,479.39,479.43,479.43,479.39,479.39,479.39,479.39,2014-04-26
208,Sistema,Sistema,456.31,456.31,456.31,456.31,456.31,456.31,452.21,456.31,456.31,456.31,456.31,480.51,480.18,456.31,456.31,456.31,456.31,443.23,456.31,480.18,480.18,456.31,456.31,452.21,2014-04-27
209,Sistema,Sistema,395.79,395.79,395.79,395.79,395.79,420.74,420.74,420.74,460.29,460.29,477.79,477.79,477.79,477.79,477.79,477.79,477.79,460.29,478.75,479.14,477.79,460.29,420.74,420.74,2014-04-28
210,Sistema,Sistema,410.09,410.09,410.09,410.09,410.09,459.79,460.29,460.29,478.99,479.09,479.09,479.14,478.99,478.99,479.14,479.14,478.99,460.29,478.99,479.14,478.99,478.99,450.87,410.09,2014-04-29
211,Sistema,Sistema,457.18,457.18,367.08,367.08,367.08,461.68,461.68,480.53,480.53,480.53,480.54,480.54,480.54,480.54,480.54,480.54,480.54,480.53,480.54,480.54,480.54,480.53,461.68,461.18,2014-04-30
212,Sistema,Sistema,469.72,353.62,353.62,353.62,353.62,203.62,184.78,353.62,353.62,463.62,463.62,463.62,463.62,463.62,463.62,463.62,463.62,469.72,463.62,469.72,469.62,463.62,463.62,353.62,2014-05-01
213,Sistema,Sistema,421.49,463.49,401.49,401.49,401.49,421.49,421.49,421.49,467.49,467.54,467.54,467.54,467.54,467.54,467.54,467.54,467.54,467.54,467.54,467.59,467.54,467.54,421.49,421.49,2014-05-02
214,Sistema,Sistema,401.58,301.58,401.58,201.58,201.58,401.58,401.58,464.08,464.68,464.68,464.68,464.68,464.68,464.68,464.68,464.68,464.08,464.68,464.68,464.78,464.68,464.68,464.08,401.58,2014-05-03
215,Sistema,Sistema,423.17,413.17,413.17,413.17,402.17,402.17,402.17,413.17,413.17,423.17,423.17,423.17,423.17,423.17,423.17,423.17,413.17,465.67,465.17,465.17,465.17,465.17,423.17,465.67,2014-05-04
216,Sistema,Sistema,164.08,164.08,152.86,152.15,164.08,392.43,411.43,417.43,461.93,464.43,464.43,464.43,464.43,464.43,464.43,464.43,464.43,464.43,464.43,467.43,464.43,464.43,417.43,404,2014-05-05
217,Sistema,Sistema,384.83,384.83,384.83,384.83,384.83,389.83,389.83,409.83,458.83,458.83,464.83,466.18,464.33,464.83,466.18,466.18,466.18,409.83,466.18,466.18,464.33,409.83,458.83,384.83,2014-05-06
218,Sistema,Sistema,331.85,331.85,331.85,331.85,331.85,391.35,431.35,436.45,436.45,436.45,460.35,461.35,436.45,436.45,436.45,436.45,436.45,436.45,436.45,461.35,436.45,436.45,391.35,331.85,2014-05-07
219,Sistema,Sistema,390.12,300.12,300.12,300.12,323.12,432.12,432.12,432.12,441.32,441.32,441.32,459.12,441.32,441.32,459.12,459.12,441.32,441.32,463.12,463.12,460.12,441.32,432.12,432.12,2014-05-08
220,Sistema,Sistema,330.23,460.49,200.49,278.38,323.49,430.49,441.49,441.49,441.49,459.49,460.49,461.49,460.49,460.49,460.49,460.49,460.49,459.49,461.49,461.49,461.49,459.49,441.49,441.49,2014-05-09
221,Sistema,Sistema,442.62,442.62,442.62,442.62,442.62,442.62,442.62,447.62,447.62,468.62,468.97,468.97,468.97,468.62,447.62,447.62,447.62,447.62,468.97,468.97,468.97,468.97,447.62,442.62,2014-05-10
222,Sistema,Sistema,408.28,328.28,328.28,328.28,328.28,203.28,201.28,202.28,328.28,408.28,408.28,408.28,408.28,408.28,408.28,408.28,328.28,328.28,408.28,408.28,408.28,408.28,408.28,328.28,2014-05-11
223,Sistema,Sistema,325.94,319.93,288.93,288.93,319.93,383.43,383.43,383.43,383.43,466.28,466.28,466.28,466.28,466.28,466.28,466.28,466.28,466.03,466.28,466.28,466.28,383.43,383.43,349.93,2014-05-12
224,Sistema,Sistema,289.42,200.42,168.23,168.23,200.42,292.01,308.86,310.52,310.52,310.52,370.42,430.42,370.42,310.52,370.42,430.42,370.42,310.52,466.77,466.77,466.77,310.52,310.52,289.42,2014-05-13
225,Sistema,Sistema,181.94,181.94,181.94,167.64,181.94,181.94,181.94,260.94,361.94,361.94,436.94,436.94,361.94,361.94,436.94,436.94,361.94,301.94,436.94,436.94,436.94,301.94,250.05,181.94,2014-05-14
226,Sistema,Sistema,264,167.16,162.69,162.3,167.16,264,301,301,301,306,306,306,306,306,306,306,306,306,436,441,306,301,301,264,2014-05-15
227,Sistema,Sistema,254.66,254.66,254.66,254.66,254.66,254.66,254.66,284.66,289.66,344.66,414.66,424.66,344.66,414.66,414.66,414.66,424.66,414.66,424.66,446.66,424.66,344.66,284.66,254.66,2014-05-16
